Copyright;ARTOTHEK_Bildnummer;Caption = Bildtitel;Keywords;Keywords II;Fulltext Keywords;Orientation;Künstler;Standort;Technik;
Peter Willi/ARTOTHEK;12832;Stilleben mit Früchten und Affen.;Musée du Louvre,Frans,Snyders,Paris,1579-1657,Franz;Obststillleben,Wildtiere,Snyders, Frans 1579-1657;1579-1657,Affen,du,Frans,Franz,Früchte,Früchten,Fruechte,Louvre,mit,Musee,Musée,Obststillleben,Paris,Snyders,Stilleben,Stillleben,und,Wildtiere;Querformat;Snyders, Frans;Paris, Musée du Louvre;;
Peter Willi/ARTOTHEK;12829;Der Frühling (Das irdische Paradies). 1660/1664.;Poussin,Musée du Louvre,Nicolas,Paris,1594-1665;Adam und Eva,Wälder,Poussin, Nicolas 1594-1665;1594-1665,1660/1664,Adam,Das,der,du,Eva,Fruehling,Frühling,irdische,Louvre,Musee,Musée,Nicolas,Paradies,Paris,Poussin,und,Wälder;Querformat;Poussin, Nicolas;Paris, Musée du Louvre;;
Peter Willi/ARTOTHEK;12828;Der Sommer (oder: Ruth und Boas). 1660/1664.;Poussin,Musée du Louvre,Nicolas,Paris,1594-1665;Ernte,Ernten,Felder,Altes Testament,Poussin, Nicolas 1594-1665;1594-1665,1660/1664,Alt,Alte,Alter,Altes,Boas,der,du,Ernte,Ernten,Felder,Louvre,Musee,Musée,Nicolas,oder:,Paris,Poussin,Ruth,Sommer,Testament,und;Querformat;Poussin, Nicolas;Paris, Musée du Louvre;;
Peter Willi/ARTOTHEK;12821;Erholung auf dem lande (Les Délassements de la campagne).;Valenciennes,Jean-Baptiste François,18. Jahrhundert,1695-1736,Pater,Musée des B.A.;Pater, Jean-Baptiste François Pater Musik,Garten,Geselligkeit gesellig,Muße Mußestunde Valenciennes;1695-1736,18,a,auf,B,campagne,de,Délassements,dem,des,Erholung,Francois,François,Garten,gesellig,Geselligkeit,Jahrhundert,Jean-Baptiste,La,Lande,Les,Musee,Musée,Musik,Muße,Mußestunde,Pater,Valenciennes;Querformat;Pater, Jean-Baptiste François;Valenciennes, Musée des B.A.;;
Peter Willi/ARTOTHEK;12817;Die Mahlzeit der Bauern. Um 1642.;Le Nain,Musée du Louvre,Paris,Louis,um1593-1648;Essen,Le Nain, Louis um1593-1648;1642,Bauern,der,Die,du,Essen,Le,Louis,Louvre,Mahlzeit,Musee,Musée,Nain,Paris,Um,um1593-1648;Querformat;Le Nain, Louis;Paris, Musée du Louvre;;
Peter Willi/ARTOTHEK;12816;Der alte Flötenspieler.;Le Nain,Detroit,Louis,Institute of Art,um1593-1648;Musik,Kinder,Armut,Männer, Alte,Männer,Le Nain, Louis um1593-1648;Alt,Alte,Alter,Altes,Armut,Art,der,Detroit,Flötenspieler,Institute,Kinder,Le,Louis,Maenner,Männer,Musik,Nain,of,um1593-1648;Querformat;Le Nain, Louis;Detroit, Institute of Art;;
Peter Willi/ARTOTHEK;12815;Die Landung der Cleopatra in Tarsus.;Musée du Louvre,Öl/Lwd.,Lairesse,Gérard de,1640-1711,Paris;Lairesse, Gerard de Lairesse,Antike,Reisen,Kleopatra,Ankunft,Markus Antonius,Mark Antonius,Königin,Ägypten;1640-1711,Aegypten,Ägypten,Ankunft,Antike,Antiker,Antikes,Antonius,Cleopatra,de,der,Die,du,Gerard,Gérard,in,Kleopatra,Koenigin,Königin,Lairesse,Landung,Louvre,Mark,Markus,Musee,Musée,Öl/Lwd,Paris,Reisen,Tarsus;Querformat;Lairesse, Gérard de;Paris, Musée du Louvre;Öl/Lwd.;
Peter Willi/ARTOTHEK;12814;Joseph als Zimmermann und der Jesusknabe. Um 1642;Musée du Louvre,Öl/Lwd.,La Tour,Georges de,Paris,1593-1652;Kerzen,Heiliger Joseph,Heilige,Väter,Christus,Arbeit,Berufe,La Tour, Georges de 1593-1652;1593-1652,1642,als,Arbeit,Berufe,Christus,de,der,du,Georges,Georgios,Heilige,Heiliger,Hl,Hll,Jesusknabe,Josef,Joseph,Jozsef,József,Kerzen,La,Louvre,Musee,Musée,Öl/Lwd,Paris,Tour,Um,und,Väter,Zimmermann;Hochformat;La Tour, Georges de;Paris, Musée du Louvre;Öl/Lwd.;
Peter Willi/ARTOTHEK;12813;Hiob wird von seinem Weib verspottet.;Öl/Lwd.,La Tour,Musée des Beaux-Arts,Georges de,1593-1652,Epinal;Kerze,Altes Testament,Paar,La Tour,alt,Georges de La Tour,Hiob,spott,Hiobsbotschaft,Glaube,Standhaftigkeit,Barock,17. Jahrhundert;1593-1652,17,Alt,Alte,Alter,Altes,Barock,Beaux-Arts,de,des,Epinal,Georges,Georgios,Glaube,Hiob,Hiobsbotschaft,Jahrhundert,Kerze,La,Musee,Musée,Öl/Lwd,Paar,seinem,Spott,Standhaftigkeit,Testament,Tour,verspottet,von,Weib,wird;Hochformat;La Tour, Georges de;Epinal, Musée des Beaux-Arts;Öl/Lwd.;
Peter Willi/ARTOTHEK;12810;Die vier Evangelisten.;Jordaens,17. Jahrhundert,Musée du Louvre,Öl/Lwd.,Jakob,Jacob,Paris,1593-1678;Jordaens, Jacob Jordaens,Barock,vier,Heilige,Heiliger,Neues Testament,Heiliger Markus,Heiliger Lukas,Heiliger Matthäus,Johannes, Evangelist,Evangelisten,Bibel,Männer,alte Männer,Altersunterschied,Bart,Bärte,schreiben,Feder,Schreibfeder,Federkiel,lesen,nachdenklich,studieren,Schriftstück,Buch;1593-1678,17,Alt,Alte,Alter,Altersunterschied,Altes,Barock,Bart,Bärte,Bibel,biblisch,buch,Die,du,Evangelist,Evangelisten,Feder,Federkiel,Heilige,Heiliger,Hl,Hll,Jacob,Jahrhundert,Jakob,Johannes,Jordaens,Lesen,Louvre,Lukas,Maenner,Männer,Markus,Matthaeus,Matthäus,Musee,Musée,nachdenklich,Neu,Neue,neuer,Neues,Öl/Lwd,Paris,Schreiben,Schreibfeder,Schriftstück,studieren,Testament,vier;Hochformat;Jordaens, Jacob;Paris, Musée du Louvre;Öl/Lwd.;
Peter Willi/ARTOTHEK;12808;Prächtiges Stilleben mit Goldpokal und Früchten. 1640;1606-1683/84,Heem,17. Jahrhundert,Öl/Lwd.,Musée du Louvre,Paris,Jan Davidsz. de;Heem, Jan Davidsz. de Heem,Barock,Obststillleben,Tafel,Prunk,Überfluss,Tischdecke,Obst,Laute,Stillleben;1606-1683/84,1640,17,Barock,Davidsz,de,du,Früchte,Früchten,Fruechte,Goldpokal,Heem,Jahrhundert,Jan,Laute,Louvre,mit,Musee,Musée,Obst,Obststillleben,Öl/Lwd,Paris,Prächtiges,Praechtiges,Prunk,Stilleben,Stillleben,Tafel,Tischdecke,Überfluss,und;Querformat;Heem, Jan Davidsz. de;Paris, Musée du Louvre;Öl/Lwd.;
Peter Willi/ARTOTHEK;12807;Stilleben mit Weinglas und -becher. 1653;1594-1680,Öl/Lwd.,Besançon,Musée des Beaux-Arts,Heda,Willem Claesz;Wein,Stillleben,Heda, Willem Claesz. 1594-1680;1594-1680,1653,Beaux-Arts,-becher,Besançon,Claesz,des,Heda,mit,Musee,Musée,Öl/Lwd,Stilleben,Stillleben,und,Wein,Weinglas,Willem;Hochformat;Heda, Willem Claesz;Besançon, Musée des Beaux-Arts;Öl/Lwd.;
Peter Willi/ARTOTHEK;12798;Die Begegnung von Antonius und Kleopatra. Um 1645;Sebastien,Musée du Louvre,Paris,Bourdon,Sébastien,1616-1671;Bourdon, Sebastien Bourdon Antike,Kleopatra,Cleopatra Kamel Triumvir Marcus Antonius Begegnung;1616-1671,1645,Antike,Antiker,Antikes,Antonius,Begegnung,Bourdon,Cleopatra,Die,du,Kamel,Kleopatra,Louvre,Marcus,Musee,Musée,Paris,Sebastien,Sébastien,Triumvir,Um,und,von;Querformat;Bourdon, Sébastien;Paris, Musée du Louvre;;
Christie's Images Ltd/ARTOTHEK;12792;Bildnis der Lady Sybil Primrose als Kind.;Frederic,Frederik,Christie's Images Ltd,Frederick,1830-1896,Leighton;Kind,Leighton, Frederic Leighton,Portrait,Mädchen,Puppe,verwöhnt,reich,Einzelkind,weiß;1830-1896,als,Bildnis,Christie's,der,Einzelkind,Frederic,Frederick,Frederik,Images,Kind,Lady,Leighton,Ltd,Mädchen,Maedchen,Portraet,Portrait,Porträt,Primrose,Puppe,Reich,Sybil,verwoehnt,verwöhnt,weiß,Weisse,weißem,weißer,weisses;Hochformat;Leighton, Frederic;Christie's Images Ltd;;
Christie's Images Ltd/ARTOTHEK;12787;Demokrit und Heraklit d.Ä. an einem Globus mit der Darstellung Südamerikas.;Hendrick (Umkreis),Bloemaert,Christie's Images Ltd;Wissenschaft,Antike,Dialoge,Berufe,Demokrit,Heraklit,Bloemaert, Hendrick (Umkreis) .;Ä,An,Antike,Antiker,Antikes,Berufe,Bloemaert,Christie's,d,Darstellung,Demokrit,der,Dialoge,einem,Globus,Hendrick,Heraklit,Images,Ltd,mit,Südamerikas,Suedamerikas,Umkreis,und,Wissenschaft;Querformat;Bloemaert, Hendrick (Umkreis);Christie's Images Ltd;;
Christie's Images Ltd/ARTOTHEK;12786;Der Armreif.;Frederic,Frederik,Christie's Images Ltd,Frederick,1830-1896,Leighton;Schmuck,Jugendstil,Leighton, Frederic 1830-1896;1830-1896,Armreif,Christie's,der,Frederic,Frederick,Frederik,Images,Jugendstil,Leighton,Ltd,Schmuck;Hochformat;Leighton, Frederic;Christie's Images Ltd;;
Peter Willi/ARTOTHEK;12780;Le Talisman (L'Aven au Bois d'Amour, Pont-Aven). 1888;Paul,Öl/Holz,Sérusier,Musée d'Orsay,Serusier,Paris,SÉRUSIER,1863-1927;Serusier, Paul Serusier,19. Jahrhundert,Postimpressionismus,Herbst,Fluss,Farbflecken,Landschaft,abstrahiert,Abstraktion,abstrakte Landschaft,Landschaftsbild,Bois d'Amour,Spiegelung,Bäume,Wasseroberfläche,Pont Aven,Synthetismus,autonome Farben;1863-1927,1888,19,abstrahiert,abstrakt,Abstrakte,Abstraktion,au,autonome,Aven,Baeume,Bäume,Bois,d'amour,d'Orsay,Farben,Farbflecken,Fluss,Herbst,Jahrhundert,Landschaft,Landschaftsbild,L'Aven,Le,Musee,Musée,Nachimpressionismus,Öl/Holz,Orsay,Paris,Paul,Pont,Pont-Aven,Postimpressionismus,Post-Impressionismus,Reflexion,Serusier,SÉRUSIER,Spiegelung,Synthetismus,Talisman,Wasseroberfläche,Wasseroberflaeche;Hochformat;Sérusier, Paul;Paris, Musée d'Orsay;Öl/Holz;
Peter Willi/ARTOTHEK;12774;Die drei Grazien. Gegen 1502/03.;1483-1520,Raffael (Raffaello Sanzio),Musée Condé,Chantilly;Weibliche Akte,Mythologie,Raffael (Raffaello Santi) 1483-1520,Grazien,Aglaia,Euphrosyne,Thalia;1483-1520,1502/03,Aglaia,Akte,Chantilly,Condé,Die,Drei,Euphrosyne,Frau,Frauen,Gegen,Grazien,Musee,Musée,Mythologie,Raffael,Raffaello,Raphael,Santi,Sanzio,Thalia,weiblich,Weibliche,Weiblicher,Weibliches;Quadratisch;Raffael (Raffaello Sanzio);Chantilly, Musée Condé;;
Peter Willi/ARTOTHEK;12769;Geburt Christi.;Musée Rolin,Hey,Autun,Jean (Meister von Moulins),tätig 1483-1501;Christigeburt,Hey, Jean (Meister von Moulins)1483-1501;1483-1501,Autun,Christi,Christigeburt,Geburt,Hans,Hey,Jean,Meister,Moulins,Musee,Musée,Rolin,tätig,von;Querformat;Hey, Jean (Meister von Moulins);Autun, Musée Rolin;;
Peter Willi/ARTOTHEK;12763;Ritter, Mädchen und Tod.;Jean,Holz,Musée du Louvre,Baldung (Grien),Paris,Hans,1484/85-1545;Allegorie,allegorisch,Ritter,Reiten,Reiter,Tod,Hans Baldung Grien,Skelett,Knochen,Sterblichkeit,Retter,retten,Pferd,16. Jahrhundert,Sattel;1484/85-1545,16,Allegorie,allegorisch,Baldung,du,Grien,Hans,Holz,Jahrhundert,Jean,Knochen,Louvre,Mädchen,Maedchen,Musee,Musée,Paris,Pferd,Reiten,Reiter,retten,Retter,Ritter,Sattel,Skelett,Sterblichkeit,Tod,und;Hochformat;Baldung (Grien), Hans;Paris, Musée du Louvre;Holz;
Peter Willi/ARTOTHEK;12762;Kurfürst Johann Friedrich der Großmütige von Sachsen.;Öl/Holz,Bildnis,Porträt,Musée du Louvre,Cranach d.Ä.,1472-1553,Portraet,Lucas,Paris,Portrait,16. Jahrhundert;Cranach der Ältere, Lucas Cranach,1472-1553,Kurfürst Johann Friedrich I,Großmütige,Sachsen,Schmuck,Ketten,Mann,Pelzkragen,Schnurrbart,Bart;1472-1553,16,Ä,Aeltere,Ältere,Bart,Bildnis,Cranach,d,der,du,Friedrich,Grossmütige,I,Jahrhundert,Johan,Johann,Ketten,Kurfürst,Louvre,Lucas,Mann,Musee,Musée,Öl/Holz,Paris,Pelzkragen,Portraet,Portrait,Porträt,Sachsen,Schmuck,Schnurrbart,von;Hochformat;Cranach d.Ä., Lucas;Paris, Musée du Louvre;Öl/Holz;
Peter Willi/ARTOTHEK;12758;Das irdische Paradies.;Musée du Louvre,Brueghel d.Ä.,1568-1625,Paris,Jan;Paradies,Wildtiere,Brueghel d.Ä., Jan 1568-1625;1568-1625,Ä,Breugel,Breughel,Bruegel,Brueghel,d,Das,du,irdische,Jan,Louvre,Musee,Musée,Paradies,Paris,Wildtiere;Querformat;Brueghel d.Ä., Jan;Paris, Musée du Louvre;;
Peter Willi/ARTOTHEK;12756;Der trunkene Noah.;Giovanni,Bellini,Besançon,Musée des Beaux-Arts,um 1432/33-1516;Altes Testament,Trinken,Wein,Noah,Bellini, Giovanni Bellini, 15. Jahrhundert, 16. Jahrhundert, Venedig, venezianisch, Renaissance, italienisch, Italien, Religion, religiös, Männer, Gruppe, Kelch, Trinkbecher, Becher, nackt, Akt, Ackerbauer, Winzer, Ham, Alkohol, betrunken;1432/33-1516,15,16,Ackerbauer,Akt,Alkohol,Alt,Alte,Alter,Altes,Beaux-Arts,Becher,Bellini,Besançon,betrunken,der,des,Giovanni,Gruppe,Ham,Italien,Italienisch,Italienische,Italienischer,Italienisches,Italiens,Jahrhundert,Kelch,Maenner,Männer,Musee,Musée,nackt,Noah,Religion,Religiös,renaissance,Testament,Trinkbecher,Trinken,trunkene,Um,Venedig,Venezianisch,Venezianische,venezianischer,Venezianisches,Wein,Winzer;Querformat;Bellini, Giovanni;Besançon, Musée des Beaux-Arts;;
Peter Willi/ARTOTHEK;12754;Pegasus.;Rijksprentenkabinet,Amsterdam,Barbari,Jacopo de,1440/50-1515;Phantasiegestalten,Mythologie,Pegasus,Barbari, Jacopo de 1440/50-1515;1440/50-1515,Amsterdam,Barbari,de,Jacopo,Mythologie,Pegasus,Phantasiegestalten,Rijksprentenkabinet;Querformat;Barbari, Jacopo de;Amsterdam, Rijksprentenkabinet;;
Peter Willi/ARTOTHEK;12753;Der Herbst.;Arcimboldo,1527-1593,Musée du Louvre,Öl/Lwd.,Paris,Giuseppe;Allegorie,Herbst,Obst,Arcimboldo, Giuseppe 1527-1593,Kopf,Gesicht,Profil,Jahreszeit,Jahreszeiten;1527-1593,Allegorie,Arcimboldo,der,du,Gesicht,Giuseppe,Herbst,Jahreszeit,Jahreszeiten,Kopf,Louvre,Musee,Musée,Obst,Öl/Lwd,Paris,Profil;Hochformat;Arcimboldo, Giuseppe;Paris, Musée du Louvre;Öl/Lwd.;
Hans Hinz/ARTOTHEK;12740;La falaise de la grève blanche. 1913.;Felix,Privatbesitz,1865-1925,Vallotton,Félix;Vallotton,Felix Vallotton,Félix Vallotton,greve blanche20. Jahrhundert,Strand,Meer,Spaziergang,Küste,Hang,Steilküste,Sommer,Strandspaziergang,Sand,Sandstrand,Weite,Vogelperspektive,Kliff,flächig,Farbflächen,ruhig;1865-1925,1913,Blanche,blanche20,de,Falaise,Farbflächen,Farbflaechen,Felix,Félix,flächig,flaechig,greve,grève,Hang,Jahrhundert,Kliff,Kueste,Küste,La,Meer,Privatbesitz,ruhig,Sand,Sandstrand,Sommer,Spaziergang,Steilküste,Strand,Strandspaziergang,Vallotton,Vogelperspektive,weite;Hochformat;Vallotton, Felix;;;
Hans Hinz/ARTOTHEK;12739;Place Clichy. 1901.;Privatbes. Prof.Hahnloser,Felix,Bern,1865-1925,Vallotton,Félix,Foto ?:  www.artothek.de;Paris,Wagen,Stadtlandschaften,Vallotton, Felix 1865-1925;?:,1865-1925,1901,Artothek,Bern,Clichy,de,Felix,Félix,Foto,Hahnloser,Paris,Place,Privatbes,Prof,Stadtlandschaften,Vallotton,Wagen,www;Querformat;Vallotton, Felix;Privatbes. Prof.Hahnloser,Bern;;
Hans Hinz/ARTOTHEK;12738;Geburt Christi.;Jacques-Emile,Lugano,Jacques,Slg.Thyssen-Bornemisza,Daret,um1404-1468(?),Emile;Christigeburt,Daret, Jacques um1404-1468(?);?,Christi,Christigeburt,Daret,Emile,Geburt,Jacques,Jacques-Emile,Lugano,Slg,Thyssen-Bornemisza,um1404-1468;Hochformat;Daret, Jacques;Lugano, Slg.Thyssen-Bornemisza;;
Hans Hinz/ARTOTHEK;12735;Flusslandschaft. 1890;Sammlung P.Wormser,Alfred,1839-1899,Zürich,Sisley;Sisley,Alfred Sisley19. Jahrhundert,Impressionismus,Landschaft,Fluss,Baum,Bäume,Weide,Weiden,Weidenbaum,Frühling,grün,helle Farben,Pastellfarben,Pastelltöne,weich;1839-1899,1890,Alfred,Baeume,Baum,Bäume,Farben,Fluss,Flusslandschaft,Fruehling,Frühling,Gruen,grün,grüne,grünem,Grünen,grüner,grünes,Hell,Helle,heller,helles,impressionismus,impressionistisch,Jahrhundert,Landschaft,P,Pastellfarben,Pastelltoene,Pastelltöne,Sammlung,Sisley,Sisley19,weich,Weide,Weiden,Weidenbaum,Wormser,Zürich;Hochformat;Sisley, Alfred;Sammlung P.Wormser, Zürich;;
Hans Hinz/ARTOTHEK;12733;Anbetung der Könige.;Genf,Witz,Musée d'Art et d'Histoire,Konrad,1400/10-1445,Conrad;Anbetung der Könige,Häuser,Witz, Konrad 1400/10-1445;1400/10-1445,Anbetung,Conrad,d'Art,der,d'Histoire,et,Genf,Häuser,Koenige,Könige,Konrad,Musee,Musée,Witz;Querformat;Witz, Konrad;Genf,Musée d'Art et d'Histoire;;
-/ARTOTHEK;12727;Der Ochsenbogen des Connecticut River bei Northampton. 1836;1801-1848,Öl/Lwd.,Metropolitan Museum,New York,Thomas,Cole;Cole, Thomas Cole,19. Jahrhundert,Fluss,USA,Amerika,amerikanische Landschaftsmalerei,Landschaft,Regen,Weite,Gegenübers;;;;;;
-/ARTOTHEK;12722;Frau mit Papagei. 1866.;impressionistisch,19. Jahrhundert,Impressionismus,Öl/Lwd.,1832-1883,Metropolitan Museum,Manet,New York,Édouard,impressionismus,Edouard;Vogel,Manet, Edouard 1832-1883,Victorine Meurent,rosa;1832-1883,1866,19,Edouar;;;;;
Hans Hinz/ARTOTHEK;12717;Selbstbildnis. 1879/1882.;Paul,1839-1906,Cézanne,Cezanne,Winterthur,Sammlung Oskar Reinhart;Selbstbildnisse,Cézanne,Cézanne, Paul 1839-1906;1839-1906,1879/1882,Cezanne,Cézanne,Oskar,Paul,Reinhart,Sammlung,Selbstbildnis,Selbstbildnisse,Selbstportraet,Selbstportrait,Selbstporträt,Winterthur;Hochformat;Cézanne, Paul;Winterthur, Sammlung Oskar Reinhart;;
Peter Willi/ARTOTHEK;12713;Dame bei ihrer Toilette (Diane de Poitiers?);um 1594,Dijon,Schule von Fontainebleau,Musée des Beaux-Arts;Schmuck,Spiegel,Weibliche Akte,Schule von Fontainebleau um 1594,Hygiene;1594,Akte,Beaux-Arts,bei,Dame,de,des,Diane,Dijon,Fontainebleau,Frau,Frauen,Hygiene,ihrer,Musee,Musée,Poitiers?,Schmuck,Schule,Spiegel,Toilette,Um,von,weiblich,Weibliche,Weiblicher,Weibliches;Hochformat;Schule von Fontainebleau;Dijon, Musée des Beaux-Arts;;
Christie's Images Ltd/ARTOTHEK;12712;Ophelia. 1894;1849-1917,19. Jahrhundert,Öl/Lwd.,Christie's Images Ltd,John William,Waterhouse;Ophelia,Waterhouse, John William Waterhouse,Frau, Junge,Märchen,Hamlet,William Shakespeare,Teich,Seerosen,langes Haar,Lange Haare,Blumenkranz,Blütenkranz;1849-1917,1894,19,Blumenkranz,Blütenkranz,Christie's,Frau,Frauen,Haar,Haare,Hamlet,Images,Jahrhundert,John,Jung,Junge,jungen,junger,Junges,lange,langes,langhaarig,Ltd,Märchen,Öl/Lwd,Ophelia,Seerosen,Shakespeare,Teich,Waterhouse,weiblich,Weibliche,Weiblicher,Weibliches,William;Hochformat;Waterhouse, John William;Christie's Images Ltd;Öl/Lwd.;
IMAGNO/ARTOTHEK;12707;Hygieia. Detail aus der Medizin. 1900/1907;Klimt,Gustav,1945 in Schloß Immendorf verbrannt,Öl/Lwd.,1862-1918;Klimt, Gustav Klimt,Jugendstil,Wiener Sezession,Medizin,Allegorie,Mythologie,Reptilien,Göttin der Gesundheit,Untersicht,Schlange,Schlangen,femme fatale,rot;1862-1918,1900/1907,1945,Allegorie,aus,der,Detail,Fatale,Femme,Gesundheit,Göttin,Gustav,Hygieia,Immendorf,in,Jugendstil,Klimt,Medizin,Mythologie,Öl/Lwd,Reptilien,Rot,Rote,rotem,Roten,Roter,Rotes,Schlange,Schlangen,Schloß,Secession,Sezession,Untersicht,verbrannt,Wiener;Hochformat;Klimt, Gustav;1945 in Schloß Immendorf verbrannt;Öl/Lwd.;
Christie's Images Ltd/ARTOTHEK;12701;Romeo und Julia. 1868-71;Ford Madox,19. Jahrhundert,Christie's Images Ltd,Brown,mit Gummi Arabicum,Wasser- und Deckfarben,1821-1893;Romeo und Julia,Balkon,Paar,Liebespaar, Jung,Literatur,Kuss,Brown, Ford Maddox Brwon,Ford Madox Brown,Liebe;1821-1893,1868-71,19,Arabicum,Balkon,Brown,Brwon,Christie's,Deckfarben,Ford,Gummi,Images,Jahrhundert,Julia,Jung,Junge,jungen,junger,Junges,Kuss,Liebe,Liebespaar,Literatur,Ltd,Maddox,Madox,mit,Paar,Romeo,und,Wasser-;Hochformat;Brown, Ford Madox;Christie's Images Ltd;Wasser- und Deckfarben;
Christie's Images Ltd/ARTOTHEK;12699;Die Kristall-Kugel. 1902;1849-1917,Öl/Lwd.,Christie's Images Ltd,John William,Waterhouse;Waterhouse, John William Waterhouse,20. Jahrhundert,Präraffaelit,Präraffaeliten,Symbolismus,Okkultismus,Frau,Zauber,Zauberin,Privatsphäre,Privatzimmer,spirituell,Wahrsagerin,Aberglaube,Spiritualität,rotes Kleid,Buch,Kristallkugel,Kugel;1849-1917,1902,20,Aberglaube,buch,Christie's,Die,Frau,Frauen,Images,Jahrhundert,John,Kleid,Kristallkugel,Kristall-Kugel,Kugel,Ltd,Okkultismus,Öl/Lwd,Praeraffaelit,praeraffaelitisch,Präraffaelit,Präraffaeliten,Prä-Raffaeliten,präraffaelitisch,Privatsphaere,Privatsphäre,Privatzimmer,Rot,Rote,rotem,Roten,Roter,Rotes,Spiritualitaet,Spiritualität,spirituell,Symbolismus,Wahrsagerin,Waterhouse,weiblich,Weibliche,Weiblicher,Weibliches,William,Zauber,Zauberin;Hochformat;Waterhouse, John William;Christie's Images Ltd;Öl/Lwd.;
Peter Willi/ARTOTHEK;12697;Schlafende Nymphe.;1819-1856,Öl/Lwd.,Avignon,Chasseriau,Theodore,Chassériau,Théodore,Musée Calvet;Chasseriau,Theodore Chasseriau,19. Jahrhundert,Klassik,Klassizismus,Schüler Ingres,Akt,Frau,weiblich,Nixe,Schlaf,schlafend,liegen,ausgestreckt,Lichtung,Erotik,erotisch,Achselhaar;1819-1856,19,Achselhaar,Akt,ausgestreckt,ausgestreckte,ausgestreckter,ausstrecken,Avignon,Calvet,Chasseriau,Chassériau,Erotik,erotisch,Frau,Frauen,Ingres,Jahrhundert,Klassik,klassizismus,Lichtung,liegen,Musee,Musée,Nixe,Nymphe,Öl/Lwd,Schlaf,schlafen,schlafend,Schlafende,schlafendem,schlafenden,Schlafender,Schlafendes,Schüler,Theodore,Théodore,weiblich,Weibliche,Weiblicher,Weibliches;Querformat;Chassériau, Théodore;Avignon, Musée Calvet;Öl/Lwd.;
Hans Hinz/ARTOTHEK;12695;Hammamet mit der Moschee. 1914;Paul,Aquarell/Papier/Kart,Aquarell/Papier/Karton,1879-1940,Klee,Paris,20. Jahrhundert,Sammlung Berggruen;Klee, Paul Klee,Turm,Tunesien,Aquarell,Arabien,Orient,Tunisreise;1879-1940,1914,20,Aquarell,Aquarell/Papier/Kart,Arabien,Berggruen,der,Hammamet,Jahrhundert,Klee,mit,Moschee,Orient,Paris,Paul,Sammlung,Tunesien,Tunisreise,Turm;Hochformat;Klee, Paul;Paris, Sammlung Berggruen;Aquarell/Papier/Karton;
U. Edelmann - Städel Museum/ARTOTHEK;12689;Winterlandschaft bei Antwerpen mit Schneefall. 1575;Lucas I. van,Eichenholz,Valckenborch,Städel Museum,Valkenborch,Frankfurt am Main,16. Jahrhundert,um 1535-1597;Schnee,Schneefall,Lucas I. van Valckenborch,Winter,Jahreszeit,Mühle,Antwerpen, Städel Museum,Feuer,Lagerfeuer,sich wärmen,Kälte,zugefroren,schlittschuhlaufen,Wintersport,Holz sammeln,schneien;1535-1597,1575,16,am,Antwerpen,bei,Eichenholz,Feuer,Frankfurt,Holz,I,Jahreszeit,Jahreszeiten,Jahrhundert,Kälte,Lagerfeuer,Lucas,Main,mit,Mühle,Museum,sammeln,Schlittschuhlaufen,Schnee,Schneefall,schneien,sich,Städel,Staedel,Um,Valckenborch,Valkenborch,van,waermen,wärmen,Winter,Winterlandschaft,Wintersport,zugefroren;Querformat;Valckenborch, Lucas I. van;Städel Museum, Frankfurt am Main;Eichenholz;
-/ARTOTHEK;12687;Zwei Majas auf dem Balkon.;1746-1828,Goya,Metropolitan Museum,New York,Francisco José de;Frauen, Junge,Spanien,Kostüme,Goya, Francisco José de 1746-1828;1746-1828,auf,Balkon,de,dem,Francisco,Frau,Frauen,Goya,Jose,José,Jung,Junge,jungen,j;;;;;
-/ARTOTHEK;12686;Zwei Frauen von Tahiti. 1899;Paul,1848-1903,Metropolitan Museum,Gauguin,New York;Frauen,Junge Frauen,Gauguin, Paul Gauguin,Post-Impressionismus,Halbakt,Tahiti,Südsee,Exotik,exotisch;1848-1903,1899,Exotik,exotisch,Frau,Frauen,Gauguin,Halb;;;;;
-/ARTOTHEK;12685;Colonel William F. Cody zu Pferde. 1889;Bildnis,Maria-Rosa,Porträt,19. Jahrhundert,Bonheur,Portraet,Buffalo Bill Historical Center,1822-1899,Portrait;Reiten,Geschichte,USA,Cody,Bonheur, Maria-Rosa Bonheur,Reiter,Mann,Schimmel,Pferd,Buffa;;;;;;
-/ARTOTHEK;12681;Dame beim Tee. Um 1880-81;Mary,Öl/Lwd.,Metropolitan Museum,New York,Cassatt,1845-1926;Cassatt, Mary Cassatt  Impressionismus Trinken,Frau, Junge Frau,Tee,Schwester Lydia Simpson Cassatt Tea Time rose pink Impressionismus Lebensstil Ritua;;;;;;
-/ARTOTHEK;12680;Gewitter über Toledo. Um 1597-99;New York,1541-1614,Greco El (Dominikos Theotokopoulos),Öl/Lwd.,Metropolitan Museum;Spanien,Gewitter,El Greco,16. Jahrhundert,Manierismus,Stadtansicht,Toledo,Gewitterhimmel,Gewitterstimmung,gewittrig,drama;;;;;;
-/ARTOTHEK;12679;Venedig, auf dem Marcus-Platz. Wohl 1750er Jahre;Francesco,Öl/Lwd.,Metropolitan Museum,Guardi,New York,1712-1793;Guardi,Francesco Guardi,18. Jahrhundert,Venedig,Italien,Platz,Stadt,Stadtansicht,Vedute,Markusplatz,Piazza San Marco,San Mar;;;;;;
